sample_id	biosample	blaCTX-M	blaTEM	blaSHV	blaKPC	blaNDM	blaOXA-48-like	qnrB	aac6-Ib-cr	sul1	sul2	dfrA12	dfrA14	mcr-1
SRR10687777	SAMN12943501	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687781	SAMN12943497	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10687786	SAMN12943493	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687801	SAMN12943674	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10687812	SAMN12943664	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687815	SAMN12943661	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687818	SAMN12943658	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687820	SAMN12943657	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687823	SAMN12943654	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687824	SAMN12943653	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687830	SAMN12943735	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687838	SAMN12943466	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687842	SAMN12943724	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687854	SAMN12943713	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10687859	SAMN12943650	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687861	SAMN12943648	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10687873	SAMN12943457	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687878	SAMN12943634	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687882	SAMN12943630	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10687888	SAMN12943625	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687900	SAMN12943614	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687911	SAMN12943604	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10687934	SAMN12943475	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687940	SAMN12943469	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687946	SAMN12943745	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687947	SAMN12943744	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687950	SAMN12943741	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10687959	SAMN12943560	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687969	SAMN12943551	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10687970	SAMN12943550	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR10687971	SAMN12943549	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687972	SAMN12943548	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687974	SAMN12943547	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687980	SAMN12943540	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687986	SAMN12943437	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687987	SAMN12943593	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687998	SAMN12943583	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR10810338	SAMN13703497	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10810370	SAMN13703506	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10820755	SAMN13714350	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR10822778	SAMN13718753	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR10827528	SAMN13721832	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10827529	SAMN13721833	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10827533	SAMN13721840	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10877313	SAMN13836681	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10878371	SAMN13837005	1	0	0	0	0	0	0	1	1	1	0	0	0
SRR10878372	SAMN13837004	1	0	0	0	0	0	0	0	0	0	0	0	0
SRR10878374	SAMN13836985	1	0	0	0	0	0	0	0	0	1	0	0	0
SRR10885155	SAMN13852237	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10947454	SAMN13898692	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10947583	SAMN13898659	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10959112	SAMN13911721	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10969701	SAMN13927612	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10969706	SAMN13927618	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10970064	SAMN13927593	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR10970067	SAMN13927585	0	0	0	0	0	0	0	0	1	1	0	1	0
SRR10970069	SAMN13927555	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10970092	SAMN13927558	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10970109	SAMN13927605	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR10970114	SAMN13927606	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR10970120	SAMN13927575	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR10970121	SAMN13927559	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10970122	SAMN13927577	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR10970125	SAMN13927574	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR10970338	SAMN13927583	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR10970339	SAMN13927603	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR10982262	SAMN13938491	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10982264	SAMN13938484	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11029765	SAMN14008855	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11029841	SAMN14009994	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11029843	SAMN14009993	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11080863	SAMN13981353	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11080867	SAMN13981366	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11080871	SAMN13981362	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR11087859	SAMN14111980	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11101139	SAMN14125505	1	1	0	0	0	0	0	0	0	1	0	0	0
SRR11101152	SAMN14125516	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11101259	SAMN14125644	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11101268	SAMN14125656	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR11101283	SAMN14125678	1	1	0	0	0	0	0	1	1	0	0	0	0
SRR11263469	SAMN14331076	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11266544	SAMN14331107	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11298945	SAMN14369371	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR11301515	SAMN14372313	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11319488	SAMN14384396	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR11319491	SAMN14384393	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11319492	SAMN14384392	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11349398	SAMN14403491	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11420627	SAMN14448216	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11424074	SAMN14448423	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11424109	SAMN14448585	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR11451411	SAMN14488140	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11487644	SAMN14544593	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR11487834	SAMN14544543	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR1172772	SAMN02581401	1	1	1	1	0	0	0	0	1	1	0	1	0
SRR11783246	SAMN14911220	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11783284	SAMN14911290	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11866733	SAMN15047364	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11871163	SAMN15052644	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11871164	SAMN15052643	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11871168	SAMN15052639	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11871177	SAMN15052631	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11871198	SAMN15052494	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11871201	SAMN15052572	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR11871205	SAMN15052568	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11871206	SAMN15052567	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11871221	SAMN15052554	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11871226	SAMN15052549	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11871233	SAMN15052609	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11871243	SAMN15052600	0	1	0	0	0	0	0	0	1	1	1	0	0
SRR11871256	SAMN15052588	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR11871289	SAMN15052521	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR11871292	SAMN15052495	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR11871296	SAMN15052583	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11871311	SAMN15052511	0	1	0	0	0	0	0	0	0	1	0	1	0
SRR11871325	SAMN15052652	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR12017858	SAMN15239395	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12017880	SAMN15239385	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12017924	SAMN15239419	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR12034999	SAMN15299110	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12075377	SAMN15349898	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12145932	SAMN15447920	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR12145960	SAMN15447895	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR12145961	SAMN15447894	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR12145975	SAMN15447881	0	1	0	0	0	0	0	0	0	1	0	1	0
SRR12145980	SAMN15447877	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR12145989	SAMN15447860	0	1	0	0	0	0	0	1	0	1	0	0	0
SRR12186922	SAMN15496477	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR12272107	SAMN15569259	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12314147	SAMN15635030	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12377545	SAMN15717387	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR12377556	SAMN15717375	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12377578	SAMN15717910	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12378059	SAMN15717926	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12383626	SAMN15722864	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12385458	SAMN15728536	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12387684	SAMN15729761	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12395468	SAMN15690527	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12401673	SAMN15747902	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12641603	SAMN16124838	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12699130	SAMN15776721	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12699135	SAMN15776719	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12699136	SAMN15776718	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12699137	SAMN15776717	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12699145	SAMN15776737	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12699147	SAMN15776727	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12704891	SAMN16245187	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12704902	SAMN16245177	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12704906	SAMN16245173	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR12704909	SAMN16245171	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR12704912	SAMN16245168	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12704927	SAMN16245154	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12704929	SAMN16245108	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR12704931	SAMN16245151	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12704937	SAMN16245145	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR12704948	SAMN16245135	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12704958	SAMN13996946	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12704973	SAMN12859066	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12704974	SAMN12859069	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12705017	SAMN16245105	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12705026	SAMN16245294	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12705027	SAMN16245293	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12705029	SAMN16245292	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12705042	SAMN16245280	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12705053	SAMN16245270	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR12705054	SAMN16245269	0	1	0	0	0	0	0	0	0	1	1	0	0
SRR12705056	SAMN16245267	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12705057	SAMN16245266	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR12705058	SAMN16245265	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12705088	SAMN16245238	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12705090	SAMN16245236	0	1	0	0	0	0	0	0	0	1	0	1	0
SRR12705098	SAMN16245229	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12705102	SAMN16245225	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR12705108	SAMN16245220	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR12705112	SAMN16245216	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12705117	SAMN16245212	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR12705118	SAMN16245211	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR12705124	SAMN16245205	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR12736111	SAMN16285889	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12781278	SAMN16380583	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12798571	SAMN16400654	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12825268	SAMN16428977	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR12845315	SAMN16480739	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12849831	SAMN16484139	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12849835	SAMN16484136	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12849849	SAMN16484123	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12849850	SAMN16484122	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12849854	SAMN16484116	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12849872	SAMN16484112	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR12849877	SAMN16484152	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR12849882	SAMN16484118	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR12898998	SAMN16551990	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12899000	SAMN16551988	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR12916380	SAMN16569407	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12967810	SAMN16629944	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12991184	SAMN16662052	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12991187	SAMN16662054	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR13092326	SAMN16847665	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR1314217	SAMN02801814	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314231	SAMN02801828	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR1314235	SAMN02801832	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR1314238	SAMN02801835	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR1314242	SAMN02801839	0	1	0	0	0	0	0	0	0	1	0	1	0
SRR1314250	SAMN02801847	0	0	0	0	0	0	0	1	0	1	0	0	0
SRR1314265	SAMN02801862	0	1	0	0	0	0	0	0	0	1	0	1	0
SRR1314266	SAMN02801863	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314268	SAMN02801865	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR1314286	SAMN02801883	0	0	0	0	0	0	1	1	1	1	0	0	0
SRR1314311	SAMN02801908	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314321	SAMN02801918	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR1314354	SAMN02801951	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314355	SAMN02801952	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314359	SAMN02801956	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314364	SAMN02801961	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR1314377	SAMN02801974	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314386	SAMN02801983	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314409	SAMN02802006	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314416	SAMN02802013	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314417	SAMN02802014	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314427	SAMN02802024	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR1314428	SAMN02802025	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314439	SAMN02802036	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314444	SAMN02802041	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314471	SAMN02802068	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314473	SAMN02802070	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314474	SAMN02802071	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314475	SAMN02802072	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314479	SAMN02802076	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR1314491	SAMN02802088	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR1314496	SAMN02802093	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314497	SAMN02802094	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314498	SAMN02802095	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314504	SAMN02802101	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314510	SAMN02802107	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR1314515	SAMN02802112	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314527	SAMN02802124	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314534	SAMN02802131	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314542	SAMN02802139	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR1314543	SAMN02802140	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314551	SAMN02802148	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR1314554	SAMN02802151	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314567	SAMN02802164	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314571	SAMN02802168	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR1314574	SAMN02802171	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR1314576	SAMN02802173	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1314590	SAMN02802187	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR1314598	SAMN02802195	1	0	0	0	0	0	0	1	1	0	0	1	0
SRR13207412	SAMN16480748	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR13302057	SAMN11953914	1	0	0	0	0	0	0	1	1	1	0	0	0
SRR13450785	SAMN17348074	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR13455344	SAMN17369178	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR13522407	SAMN17379559	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR13522413	SAMN17379553	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR13532100	SAMN17577697	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR13617559	SAMN17762789	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR13643363	SAMN17813950	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR13643370	SAMN17813943	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR13643378	SAMN17813936	1	1	0	0	0	0	0	0	0	1	0	1	0
SRR13643382	SAMN17813915	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR13643442	SAMN17813924	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR13680140	SAMN17843413	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR13680141	SAMN17843412	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR13680142	SAMN17843411	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR13721336	SAMN17925338	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR13971533	SAMN18316010	1	0	0	0	0	0	0	0	1	1	0	0	0
SRR14154155	SAMN18634049	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14154156	SAMN18634048	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR14154166	SAMN18634039	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14154173	SAMN18634032	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14230551	SAMN18736275	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14272535	SAMN06641880	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14272539	SAMN06641874	0	0	0	0	0	0	1	0	1	0	0	0	0
SRR14272563	SAMN18746135	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR14272572	SAMN06641841	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR14272610	SAMN06641801	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR14272618	SAMN06641941	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14272621	SAMN06641789	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR14272623	SAMN06641777	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14416193	SAMN18988787	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14416196	SAMN18988778	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14416198	SAMN18988776	0	1	0	0	0	0	0	0	1	1	1	0	0
SRR14460201	SAMN19064872	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR14483458	SAMN19094639	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14483460	SAMN19068272	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14483463	SAMN19068278	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14491937	SAMN19101986	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14491939	SAMN19101984	1	0	0	0	0	0	0	1	1	0	0	0	0
SRR14491941	SAMN19101997	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14491942	SAMN19101996	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14491946	SAMN19101992	0	1	0	0	0	0	0	0	1	0	1	0	0
SRR14568866	SAMN19233494	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14656161	SAMN19349426	0	0	0	0	1	0	0	0	1	0	1	0	0
SRR14656162	SAMN19349425	0	1	0	0	1	0	0	0	1	0	1	0	0
SRR14679141	SAMN19233567	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14788791	SAMN19670072	1	1	0	0	0	0	0	0	0	0	0	0	0
SRR14788801	SAMN19670116	1	0	0	0	0	0	0	1	1	0	0	0	0
SRR14788808	SAMN19670110	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR14788809	SAMN19670109	1	0	0	0	0	0	0	1	0	0	0	0	0
SRR14788811	SAMN19670107	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14788818	SAMN19670101	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14788834	SAMN19670086	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14788841	SAMN19670080	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR14788846	SAMN19670067	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR14979272	SAMN19948870	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15007624	SAMN19680762	0	1	0	0	0	0	0	0	1	1	1	0	0
SRR15007631	SAMN19680757	1	0	0	0	0	0	0	0	1	0	0	0	0
SRR15007638	SAMN19680754	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15007640	SAMN19680770	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15007646	SAMN19680764	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15024309	SAMN20010954	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15042805	SAMN19658430	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15049156	SAMN20079289	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15049763	SAMN20080775	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15054640	SAMN20085866	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15058935	SAMN19658468	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR15095860	SAMN20163838	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15097542	SAMN19658440	1	0	0	0	0	0	0	1	0	0	0	0	0
SRR15097544	SAMN19658402	1	1	0	0	0	0	0	0	1	1	0	1	0
SRR15104477	SAMN20174377	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15128223	SAMN20200285	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15128229	SAMN20200280	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15128231	SAMN20200278	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15128233	SAMN20200276	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15128238	SAMN20200271	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15128240	SAMN20200270	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15128244	SAMN20200266	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15128245	SAMN20200265	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15128250	SAMN20200234	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15128255	SAMN20200256	1	0	0	0	0	0	0	0	0	0	0	0	0
SRR15128267	SAMN20200245	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15132469	SAMN19658504	1	0	0	0	0	0	0	0	1	1	0	0	0
SRR15197815	SAMN19658528	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15306176	SAMN20504919	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15402276	SAMN20693850	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15496956	SAMN20814567	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15534428	SAMN20865823	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15534430	SAMN20865821	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15571332	SAMN20934507	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR15668797	SAMN21038400	0	0	0	0	0	0	0	0	0	0	0	0	0
