sample_id	biosample	mecA	blaZ	ermC	ermB	tetK	mupA
SRR5415183	SAMN04868284	1	1	0	0	0	0
SRR5415185	SAMN04868282	1	1	0	0	0	0
SRR5415190	SAMN04868277	1	1	0	0	0	0
SRR5415191	SAMN04868276	1	1	0	0	0	1
SRR5415192	SAMN04868275	1	1	0	0	0	0
SRR5415194	SAMN04868273	1	1	0	0	0	0
SRR5415196	SAMN04868271	1	1	0	0	0	0
SRR5415200	SAMN04868267	1	1	0	0	0	0
SRR5415202	SAMN04868265	1	1	0	0	0	0
SRR5415203	SAMN04868264	1	1	0	0	1	0
SRR5415205	SAMN04868262	1	1	0	0	0	0
SRR5415206	SAMN04868261	1	1	0	0	0	0
SRR5415207	SAMN04868260	1	1	1	0	0	0
SRR5415210	SAMN04868257	1	1	0	0	0	0
SRR5415212	SAMN04868255	1	1	1	0	0	0
SRR5415213	SAMN04868254	0	0	0	0	0	0
SRR5415215	SAMN04868252	1	1	0	0	0	0
SRR5415216	SAMN04868251	1	1	0	0	0	0
SRR5415219	SAMN04868248	1	1	1	0	0	0
SRR5415221	SAMN04868246	1	1	0	0	0	0
SRR5415222	SAMN04868245	1	1	0	0	0	0
SRR5415226	SAMN04868241	1	1	0	0	0	0
SRR5415227	SAMN04868240	1	1	0	0	0	0
SRR5415230	SAMN04868237	1	1	0	0	0	0
SRR5415233	SAMN04868234	1	1	1	0	0	0
SRR5415234	SAMN04868233	1	1	0	0	0	0
SRR5415235	SAMN04868232	1	1	0	0	0	0
SRR5415237	SAMN04868230	1	1	0	0	0	0
SRR5415238	SAMN04868229	1	1	0	0	0	0
SRR5415240	SAMN04868227	1	1	0	0	0	0
SRR5415241	SAMN04868226	1	1	0	0	0	0
SRR5415242	SAMN04868225	1	1	0	0	0	0
SRR5415248	SAMN04868219	1	1	0	0	0	0
SRR5415249	SAMN04868218	1	1	1	0	1	0
SRR5415250	SAMN04868217	1	1	0	0	0	0
SRR5415252	SAMN04868215	1	1	0	0	0	0
SRR5415255	SAMN04868212	1	1	0	0	0	0
SRR5415256	SAMN04868211	1	0	0	0	0	0
SRR5415258	SAMN04868209	1	1	0	0	0	0
SRR5415259	SAMN04868208	1	1	0	0	0	0
SRR5415260	SAMN04868207	1	1	1	0	0	0
SRR5415264	SAMN04868203	1	1	0	0	0	0
SRR5415267	SAMN04868200	1	1	0	0	0	0
SRR5415268	SAMN04868199	1	1	0	0	0	0
SRR5415270	SAMN04868197	1	1	0	0	0	0
SRR5415272	SAMN04868195	1	1	0	0	0	0
SRR5415275	SAMN04868192	1	1	0	0	0	0
SRR5415276	SAMN04868191	1	1	0	0	0	0
SRR5415277	SAMN04868190	1	1	0	0	0	0
SRR5415282	SAMN04868185	1	1	0	0	0	0
SRR5415283	SAMN04868184	1	1	0	0	0	0
SRR5415285	SAMN04868182	1	1	0	0	0	0
SRR5415287	SAMN04868180	1	1	1	0	0	0
SRR5415288	SAMN04868179	1	1	0	0	0	0
SRR5415290	SAMN04868177	1	1	0	0	0	0
SRR5415291	SAMN04868176	1	1	0	0	1	0
SRR5415293	SAMN04868174	1	1	0	0	0	0
SRR5415294	SAMN04868173	1	1	0	0	0	0
SRR5415295	SAMN04868172	1	1	0	0	0	0
SRR5415297	SAMN04868170	1	1	0	0	1	0
SRR5415299	SAMN04868168	1	1	0	0	0	0
SRR5415300	SAMN04868167	1	1	0	0	0	0
SRR5415313	SAMN04868154	1	1	0	0	0	0
SRR5415315	SAMN04868152	1	1	0	0	0	0
SRR5415317	SAMN04868150	1	1	0	0	0	0
SRR5415320	SAMN04868147	1	1	0	0	0	0
SRR5415321	SAMN04868146	1	1	0	0	0	0
SRR5415326	SAMN04868141	1	1	0	0	0	0
SRR5415328	SAMN04868139	1	1	0	0	0	0
SRR5415330	SAMN04868137	1	1	0	0	0	0
SRR5415331	SAMN04868136	1	1	0	0	0	0
SRR5415332	SAMN04868135	1	1	0	0	0	0
SRR5415333	SAMN04868134	1	1	1	0	0	0
SRR5415340	SAMN04868127	1	1	0	0	0	0
SRR5415342	SAMN04868125	1	1	0	0	0	0
SRR5415343	SAMN04868124	1	1	0	0	0	0
SRR5415344	SAMN04868123	1	1	0	0	0	0
SRR5415348	SAMN04868119	1	1	0	0	0	0
SRR5415350	SAMN04868117	1	1	0	0	0	0
SRR5415351	SAMN04868116	1	1	0	0	0	0
SRR5415352	SAMN04868115	1	1	0	0	0	0
SRR5415354	SAMN04868113	1	1	0	0	0	0
SRR5415355	SAMN04868112	1	1	0	0	0	0
SRR5415357	SAMN04868110	1	1	0	0	0	0
SRR5415359	SAMN04868108	1	1	0	0	1	0
SRR5415360	SAMN04868107	1	1	0	0	0	0
SRR5415364	SAMN04868103	1	1	0	0	0	0
SRR5415366	SAMN04868101	1	1	0	0	0	0
SRR5415373	SAMN04868094	1	1	1	0	0	0
SRR5415374	SAMN04868093	1	1	0	0	0	0
SRR5415375	SAMN04868092	1	0	0	0	0	0
SRR5415376	SAMN04868091	1	1	0	0	0	0
SRR5415377	SAMN04868090	1	0	0	0	0	0
SRR5415378	SAMN04868089	1	1	0	0	0	0
SRR5415379	SAMN04868088	1	1	0	0	0	0
SRR5415381	SAMN04868086	1	1	1	0	0	0
SRR5415383	SAMN04868084	1	1	0	0	0	0
SRR5415385	SAMN04868082	1	1	0	0	0	0
SRR5415387	SAMN04868080	1	1	0	0	0	0
SRR5415388	SAMN04868079	1	1	0	0	0	0
SRR5415389	SAMN04868078	1	1	0	0	0	0
SRR5415392	SAMN04868075	1	1	0	0	0	0
SRR5415393	SAMN04868074	1	1	0	0	0	0
SRR5415394	SAMN04868073	1	1	0	0	0	0
SRR5415398	SAMN04868069	1	1	0	0	0	0
SRR5415399	SAMN04868068	1	1	0	0	0	0
SRR5415403	SAMN04868064	1	1	0	0	0	0
SRR5415408	SAMN04868059	1	1	0	0	0	0
SRR5415409	SAMN04868058	1	1	0	0	0	0
SRR5415411	SAMN04868056	1	1	0	0	0	0
SRR5415417	SAMN04868050	1	1	0	0	0	0
SRR5415419	SAMN04868048	1	1	0	0	0	0
SRR5415421	SAMN04868046	1	1	0	0	0	0
SRR5415427	SAMN04868040	1	1	0	0	0	0
SRR5415428	SAMN04868039	1	1	0	0	0	0
SRR5415431	SAMN04868036	1	1	0	0	1	1
SRR5415432	SAMN04868035	1	1	1	0	0	0
SRR5415437	SAMN04868030	1	1	0	0	0	0
SRR5415438	SAMN04868029	1	1	0	0	0	0
SRR5415439	SAMN04868028	1	1	0	0	0	0
SRR5415441	SAMN04868026	1	1	0	0	0	0
SRR5415442	SAMN04868025	1	1	0	0	0	0
SRR5415443	SAMN04868024	1	1	0	0	0	0
SRR5415445	SAMN04868022	1	1	0	0	0	0
SRR5415449	SAMN04868018	1	1	0	0	0	0
SRR5415450	SAMN04868017	1	1	0	0	0	0
SRR5415453	SAMN04868014	1	1	0	0	0	0
SRR5415454	SAMN04868013	1	1	0	0	0	0
SRR5415455	SAMN04868012	1	1	1	0	0	1
SRR5415456	SAMN04868011	1	1	0	0	0	0
SRR5415458	SAMN04868009	1	1	0	0	0	0
SRR5415459	SAMN04868008	1	1	0	0	0	0
SRR5415460	SAMN04868007	1	1	0	0	0	0
SRR5415467	SAMN04868000	1	0	0	0	0	0
SRR5415468	SAMN04867999	1	1	0	0	0	0
SRR5415469	SAMN04867998	1	1	0	0	0	0
SRR5415471	SAMN04867996	1	1	0	0	0	0
SRR5415472	SAMN04867995	1	1	0	0	0	0
SRR5415473	SAMN04867994	1	1	0	0	0	0
SRR5415474	SAMN04867993	1	1	0	0	0	0
SRR5415476	SAMN04867991	1	1	0	0	0	0
SRR5415480	SAMN04867987	1	1	0	0	0	0
SRR5415481	SAMN04867986	1	1	0	0	0	0
SRR5415482	SAMN04867985	1	1	0	0	0	0
SRR5415483	SAMN04867984	1	1	0	0	0	0
SRR5415485	SAMN04867982	1	1	0	0	0	0
SRR5415487	SAMN04867980	1	1	1	0	0	0
SRR5415490	SAMN04867977	1	1	0	0	1	1
SRR5415492	SAMN04867975	1	1	0	0	0	0
SRR5415493	SAMN04867974	1	1	0	0	0	0
SRR5415494	SAMN04867973	1	1	0	0	0	0
SRR5415496	SAMN04867971	1	1	0	0	0	0
SRR5486247	SAMN06847534	0	0	0	0	0	0
SRR5486248	SAMN06847533	0	0	0	0	0	0
SRR5486249	SAMN06847532	1	0	0	0	0	0
SRR5486250	SAMN06847531	0	0	0	0	1	0
SRR5486252	SAMN06847529	0	1	0	0	0	0
SRR5486256	SAMN06847525	0	1	0	0	0	0
SRR5486258	SAMN06847523	0	1	0	0	0	0
SRR5486261	SAMN06847520	0	1	0	0	0	0
SRR5486263	SAMN06847518	1	1	0	0	0	0
SRR5486265	SAMN06847516	0	0	0	0	0	0
SRR5486268	SAMN06847513	0	0	0	0	0	0
SRR5486271	SAMN06847510	0	1	0	0	0	0
SRR5486272	SAMN06847509	0	1	0	0	1	0
SRR5486273	SAMN06847508	0	0	0	0	0	0
SRR5486277	SAMN06847504	0	1	0	0	0	0
SRR5486279	SAMN06847502	0	0	0	0	0	0
SRR5486283	SAMN06847498	1	1	0	0	0	0
SRR5486289	SAMN06847492	0	0	0	0	0	0
SRR5486291	SAMN06847490	1	0	0	0	0	0
SRR5486292	SAMN06847489	0	0	0	0	0	0
SRR5486293	SAMN06847488	0	0	0	0	0	0
SRR5486295	SAMN06847486	1	1	0	0	0	0
SRR5486298	SAMN06847483	0	0	0	0	0	0
SRR5486299	SAMN06847482	1	1	0	0	0	0
SRR5486301	SAMN06847480	1	1	0	0	0	0
SRR5486306	SAMN06847476	1	1	0	0	0	0
SRR5486307	SAMN06847475	0	1	0	0	0	0
SRR5486308	SAMN06847474	0	0	0	0	0	0
SRR5486310	SAMN06847472	0	0	0	0	0	0
SRR5486311	SAMN06847471	0	1	0	0	0	0
SRR5486312	SAMN06847470	1	0	0	0	0	0
SRR5486313	SAMN06847469	0	1	0	0	0	0
SRR5486314	SAMN06847468	1	1	0	0	0	0
SRR5486319	SAMN06847463	0	1	0	0	0	0
SRR5486325	SAMN06847457	0	1	0	0	0	0
SRR5486331	SAMN06847451	1	1	0	0	0	0
SRR5486333	SAMN06847449	0	0	0	0	0	0
SRR5486338	SAMN06847444	0	1	0	0	0	0
SRR5486341	SAMN06847441	1	0	1	0	0	0
SRR5486342	SAMN06847440	0	0	0	0	0	0
SRR5486348	SAMN06847434	0	0	0	0	0	0
SRR5926160	SAMN07460113	1	1	0	0	0	0
SRR5926163	SAMN07460116	1	1	0	0	0	0
SRR5926165	SAMN07460114	1	1	0	0	0	0
SRR5926166	SAMN07460115	1	1	0	0	0	0
SRR5926167	SAMN07460118	1	1	0	0	0	0
SRR5926168	SAMN07460119	1	1	0	0	0	0
SRR5926177	SAMN07460123	1	1	0	0	0	0
SRR5926181	SAMN07460124	1	1	0	0	0	0
SRR6332088	SAMN08111862	0	1	0	0	0	1
SRR6332090	SAMN08111864	0	1	0	0	0	1
SRR6332095	SAMN08111861	0	1	0	0	0	1
SRR6332096	SAMN08111866	0	1	0	0	0	0
SRR6332097	SAMN08111867	0	1	0	0	0	1
SRR6332100	SAMN08111914	0	1	0	0	0	1
SRR6332101	SAMN08111915	0	1	1	0	0	0
SRR6332103	SAMN08111909	0	1	0	0	0	0
SRR6332105	SAMN08111911	0	1	0	0	0	0
SRR6332106	SAMN08111916	0	1	0	0	0	1
SRR6332111	SAMN08111920	0	0	0	0	0	0
SRR6332112	SAMN08111923	0	1	0	0	0	1
SRR6332115	SAMN08111924	0	1	0	0	0	1
SRR6332120	SAMN08111945	0	1	0	0	0	0
SRR6332124	SAMN08111941	0	1	1	0	1	1
SRR6332125	SAMN08111940	0	0	1	0	0	0
SRR6332126	SAMN08111939	0	1	0	0	0	0
SRR6332127	SAMN08111938	0	1	0	0	0	0
SRR6332128	SAMN08111930	0	1	0	0	0	1
SRR6332131	SAMN08111929	0	1	0	0	0	1
SRR6332134	SAMN08111932	0	0	0	0	0	0
SRR6332136	SAMN08111936	0	1	0	0	0	1
SRR6332137	SAMN08111937	0	1	0	0	0	1
SRR6332139	SAMN08111869	0	1	0	0	0	1
SRR6332141	SAMN08111871	0	1	0	0	0	1
SRR6332142	SAMN08111872	0	0	0	0	0	0
SRR6332143	SAMN08111873	1	1	0	0	0	1
SRR6332145	SAMN08111875	0	0	0	0	0	0
SRR6332146	SAMN08111876	0	1	0	0	0	0
SRR6332151	SAMN08111949	0	0	0	0	0	0
SRR6332152	SAMN08111950	0	0	0	0	0	0
SRR6332154	SAMN08111952	0	1	0	0	0	0
SRR6332156	SAMN08111954	0	1	0	0	0	1
SRR6332157	SAMN08111955	0	1	0	0	0	0
SRR6332159	SAMN08111886	0	1	0	0	0	0
SRR6332163	SAMN08111884	0	1	1	0	0	0
SRR6332169	SAMN08111969	0	1	0	0	0	1
SRR6332171	SAMN08111897	0	1	0	0	0	1
SRR6332172	SAMN08111894	0	1	0	0	0	0
SRR6332173	SAMN08111895	0	1	0	0	0	1
SRR6332181	SAMN08111964	0	0	0	0	0	0
SRR6332182	SAMN08111963	0	1	0	0	0	1
SRR6332183	SAMN08111962	0	0	0	0	0	0
SRR6332186	SAMN08111959	0	1	0	0	0	1
SRR6332191	SAMN08111906	0	1	0	0	0	1
SRR6332192	SAMN08111901	0	1	0	0	0	1
SRR6332194	SAMN08111899	0	1	0	0	0	1
SRR6332195	SAMN08111898	0	0	0	0	0	0
SRR6332198	SAMN08111903	0	1	0	0	0	1
SRR6985637	SAMN04901606	1	1	0	0	0	0
SRR6985639	SAMN04901609	1	0	0	0	0	0
SRR6985644	SAMN04901612	0	1	0	0	0	0
SRR6985646	SAMN04901608	1	1	0	0	1	1
SRR6985651	SAMN04901613	1	0	0	0	0	0
SRR6985655	SAMN04901616	1	1	0	0	0	0
SRR6985700	SAMN07291554	1	0	0	0	0	0
SRR6985703	SAMN07291558	1	1	0	0	0	0
SRR6985715	SAMN07291566	1	1	0	0	0	0
SRR6985717	SAMN07291567	1	1	0	0	0	0
SRR6985721	SAMN04901614	1	1	0	0	1	1
SRR6985724	SAMN04901615	1	1	0	0	0	0
SRR6985725	SAMN04901618	1	1	0	0	0	1
SRR6994982	SAMN04901611	1	1	0	0	0	0
SRR7296768	SAMN09401041	1	1	0	0	0	0
SRR7296769	SAMN09401064	1	1	0	0	0	0
SRR7296772	SAMN09401075	1	1	0	0	0	0
SRR7296809	SAMN09401068	1	1	0	0	0	0
SRR7296836	SAMN09401107	1	1	0	0	0	0
SRR7296841	SAMN09400901	1	1	0	0	0	0
SRR7296843	SAMN09400903	1	0	0	0	0	0
SRR7296844	SAMN09400906	1	1	1	0	0	0
SRR7296845	SAMN09400905	1	1	0	0	0	0
SRR7296865	SAMN09401066	1	1	1	0	0	0
SRR7296868	SAMN09401063	1	1	0	0	0	0
SRR7296870	SAMN09401061	1	1	0	0	0	0
SRR7296872	SAMN09401008	1	1	1	0	0	0
SRR7296873	SAMN09401005	1	1	0	0	0	0
SRR7296874	SAMN09401006	1	1	0	0	0	0
SRR7296878	SAMN09401002	1	1	0	0	0	0
SRR7296880	SAMN09401000	1	1	1	0	0	0
SRR7296953	SAMN09401037	1	1	0	0	0	0
SRR7296955	SAMN09401030	1	1	0	0	0	0
SRR7296956	SAMN09401029	1	0	0	0	0	0
SRR7296957	SAMN09401032	1	0	0	0	0	0
SRR7296958	SAMN09401031	1	1	0	0	0	0
SRR7296960	SAMN09401033	1	1	0	0	0	0
SRR7296963	SAMN09401095	1	1	0	0	0	0
SRR7296969	SAMN09401096	1	1	0	0	0	0
SRR7296979	SAMN09400961	1	1	0	0	0	0
SRR7296980	SAMN09400962	1	1	0	0	0	0
SRR7296981	SAMN09400959	1	0	1	0	0	0
SRR7296983	SAMN09400965	1	1	0	0	0	0
SRR7296985	SAMN09400963	1	1	0	0	0	0
SRR7296986	SAMN09400964	1	1	0	0	0	0
SRR7296989	SAMN09400968	1	1	0	0	0	0
SRR7296995	SAMN09400911	1	1	0	0	0	0
SRR7296996	SAMN09400912	1	1	0	0	0	0
SRR7296998	SAMN09400914	1	1	0	0	0	0
SRR7296999	SAMN09400915	1	0	0	0	0	0
SRR7297000	SAMN09400916	1	0	1	0	0	0
SRR7297017	SAMN09401099	1	1	0	0	0	0
SRR7297136	SAMN09401097	1	0	0	0	0	0
SRR7297137	SAMN09401098	1	1	0	0	0	0
SRR7297151	SAMN09401082	1	1	0	0	0	0
SRR7297154	SAMN09401083	1	1	0	0	0	0
SRR7297155	SAMN09401086	1	1	0	0	0	0
SRR7297159	SAMN09400981	1	1	0	0	0	0
SRR7297163	SAMN09400985	1	0	0	0	0	0
SRR7297164	SAMN09400986	1	1	0	0	0	0
SRR7297225	SAMN09400943	1	1	0	0	0	0
SRR7297227	SAMN09400945	1	1	0	0	0	0
SRR7297228	SAMN09400940	1	1	0	0	0	0
SRR7297230	SAMN09400942	1	1	1	0	0	0
SRR7297231	SAMN09400941	1	1	0	0	0	0
SRR7297232	SAMN09400948	1	1	0	0	0	0
SRR7297241	SAMN09401016	0	1	0	0	0	0
SRR7297242	SAMN09401015	1	1	0	0	0	0
SRR7297243	SAMN09401014	1	1	0	0	0	0
SRR7297259	SAMN09400897	1	1	0	0	0	0
SRR7297276	SAMN09401057	1	0	0	0	0	0
SRR7297284	SAMN09401049	1	1	0	0	0	0
SRR7297285	SAMN09401050	1	1	0	0	0	0
SRR7297286	SAMN09401051	1	1	0	0	0	0
SRR7297288	SAMN09401053	1	1	1	0	0	0
SRR7297290	SAMN09401055	1	1	0	0	0	0
SRR7297303	SAMN09400920	1	1	0	0	0	0
SRR7297360	SAMN09401101	1	0	1	0	0	0
SRR7297364	SAMN09401105	1	1	0	0	0	0
SRR7297376	SAMN09401042	1	1	0	0	0	0
SRR7297389	SAMN09401039	1	0	0	0	0	0
SRR7297393	SAMN09401043	1	1	0	0	0	0
SRR7297405	SAMN09401108	1	1	0	0	0	0
SRR7297408	SAMN09400974	1	0	0	0	0	0
SRR7297409	SAMN09400973	0	1	0	0	0	0
SRR7297413	SAMN09400969	1	1	0	0	0	0
SRR7297417	SAMN09400977	1	1	0	0	0	0
SRR7297447	SAMN09401088	1	0	0	0	0	0
SRR7297450	SAMN09401087	1	0	0	0	0	0
SRR7297460	SAMN09401071	1	0	0	0	0	0
SRR7297461	SAMN09401072	1	1	1	0	0	0
SRR7297463	SAMN09401070	1	0	0	0	0	0
SRR7297464	SAMN09400998	1	1	0	0	0	0
SRR7297466	SAMN09401073	1	1	0	0	0	0
SRR7297468	SAMN09400994	1	1	0	0	0	0
SRR7297469	SAMN09400993	1	1	0	0	0	0
SRR7297470	SAMN09400996	1	1	0	0	0	0
SRR7297471	SAMN09400995	1	1	0	0	1	1
SRR7297473	SAMN09400989	1	1	0	0	0	0
SRR7297534	SAMN09400935	1	1	0	0	0	0
SRR7297535	SAMN09400936	1	1	0	0	0	0
SRR7297540	SAMN09400929	1	0	0	0	0	0
SRR7297541	SAMN09400930	1	1	0	0	1	0
SRR7297566	SAMN09401023	1	1	1	0	0	1
SRR7297567	SAMN09401024	1	1	0	0	0	0
SRR7297569	SAMN09401026	1	1	0	0	0	0
SRR7297572	SAMN09401021	1	1	0	0	0	0
SRR7297573	SAMN09401022	1	1	0	0	0	1
SRR7297574	SAMN09401027	1	1	0	0	0	0
SRR7297575	SAMN09401028	1	1	0	0	0	1
SRR7297577	SAMN09401060	1	0	0	0	0	0
SRR7297579	SAMN09400927	1	1	0	0	0	0
SRR7297585	SAMN09400951	1	1	0	0	0	0
SRR7297588	SAMN09400956	1	1	0	0	0	0
SRR7297591	SAMN09400957	1	0	0	0	0	0
SRR7297593	SAMN09400925	1	0	0	0	0	0
SRR7297595	SAMN09400923	1	1	1	0	1	0
SRR7297597	SAMN09400921	1	1	0	0	0	0
SRR7795231	SAMN08456662	0	1	0	0	0	0
SRR7795232	SAMN08456651	0	1	0	0	0	0
SRR7867445	SAMN10080618	1	0	0	0	0	0
SRR7867449	SAMN10080702	1	1	0	1	0	0
SRR7867451	SAMN10080700	1	1	0	1	1	0
SRR7867454	SAMN10080697	1	1	0	1	1	0
SRR7867455	SAMN10080696	1	1	0	1	1	0
SRR7867456	SAMN10080695	1	1	0	1	1	0
SRR7867457	SAMN10080694	1	1	0	0	1	0
SRR7867470	SAMN10080693	1	1	0	1	1	0
SRR7867471	SAMN10080686	1	1	0	1	0	0
SRR7867473	SAMN10080684	0	0	0	0	0	0
SRR7867476	SAMN10080691	1	1	0	1	1	0
SRR7867479	SAMN10080672	0	1	0	0	0	0
SRR7867480	SAMN10080673	1	1	0	1	1	0
SRR7867484	SAMN10080671	1	0	0	1	0	0
SRR7867486	SAMN10080665	1	0	1	0	0	0
SRR7867495	SAMN10080614	1	0	0	0	0	1
SRR7867497	SAMN10080616	1	0	1	0	0	0
SRR7867498	SAMN10080675	1	1	0	1	0	0
SRR7867502	SAMN10080679	1	0	0	1	0	0
SRR7867504	SAMN10080681	1	1	0	1	1	0
SRR7867506	SAMN10080663	1	0	0	0	0	0
SRR7867512	SAMN10080661	1	0	1	0	0	0
SRR7867527	SAMN10080631	1	0	0	0	0	0
SRR7867528	SAMN10080628	1	0	0	0	0	0
SRR7867530	SAMN10080626	1	0	0	0	0	0
SRR7867531	SAMN10080627	0	0	0	0	0	0
SRR7867533	SAMN10080625	1	0	1	0	0	0
SRR7867571	SAMN10080610	1	0	1	0	0	0
SRR7867577	SAMN10080612	1	0	1	0	0	0
SRR7867580	SAMN10080732	0	1	0	1	1	0
SRR7867583	SAMN10080731	0	1	0	0	0	0
SRR7867588	SAMN10080724	1	1	0	0	0	0
SRR7867590	SAMN10080736	0	0	0	0	0	0
SRR7867595	SAMN10080705	1	1	0	1	1	0
SRR7867596	SAMN10080706	1	1	1	0	0	0
SRR7867597	SAMN10080707	1	1	0	1	1	0
SRR7867599	SAMN10080709	1	1	0	1	1	0
SRR7867600	SAMN10080710	1	1	0	1	0	0
SRR7867602	SAMN10080712	1	1	0	1	0	0
SRR7867603	SAMN10080713	1	1	0	1	0	0
SRR7867618	SAMN10080722	1	1	0	1	1	0
SRR7867621	SAMN10080721	1	1	0	1	1	0
SRR7867622	SAMN10080720	1	1	0	1	1	0
SRR7867623	SAMN10080715	1	1	0	1	1	0
SRR7867624	SAMN10080714	1	1	0	1	0	0
SRR7867635	SAMN10080592	1	1	1	0	0	0
SRR8526659	SAMN07291574	1	1	0	0	0	0
SRR8526660	SAMN07291585	0	0	0	0	0	0
SRR8526661	SAMN07291581	0	0	0	0	0	0
SRR8526663	SAMN07291570	1	1	1	0	0	0
SRR8526667	SAMN07291572	1	1	0	0	0	0
SRR8526669	SAMN07291578	0	1	0	0	0	0
SRR8526671	SAMN07291571	1	1	1	0	0	0
SRR8526674	SAMN07291575	1	1	0	0	0	0
SRR8526675	SAMN07291582	0	1	0	0	0	0
SRR9046749	SAMN11611371	1	0	1	0	0	0
SRR9046750	SAMN11611372	1	1	0	0	0	0
SRR9046751	SAMN11611369	1	1	0	0	0	0
SRR9046752	SAMN11611370	1	1	1	0	0	0
SRR9046753	SAMN11611375	0	1	0	1	0	0
SRR9046755	SAMN11611373	1	0	0	0	0	0
SRR9046757	SAMN11611377	0	1	0	1	0	0
