sample_id	biosample	blaSHV	blaKPC	blaNDM	blaCTX-M	qnrB	blaOXA-48-like	aac6-Ib-cr
ERR1852947	SAMEA4532063	1	0	1	1	0	0	0
ERR1852948	SAMEA4532064	1	0	1	1	0	0	1
ERR1852949	SAMEA4532065	1	0	0	1	0	0	1
ERR1852950	SAMEA4532066	1	0	0	1	0	0	1
ERR1852951	SAMEA4532067	1	0	0	1	0	0	1
ERR1852952	SAMEA4532068	1	0	1	1	0	0	1
ERR1852953	SAMEA4532069	1	0	1	1	0	0	1
ERR1852954	SAMEA4532070	1	0	1	1	0	0	1
ERR1852955	SAMEA4532071	1	0	1	1	0	0	1
ERR1852956	SAMEA4532072	1	0	1	1	0	0	1
ERR1852957	SAMEA4532073	1	0	0	1	0	0	1
ERR1852958	SAMEA4532074	1	0	1	1	0	0	0
ERR1852959	SAMEA4532075	1	0	1	0	0	0	0
ERR1852960	SAMEA4532076	1	0	1	0	0	0	1
ERR1852961	SAMEA4532077	1	0	1	1	0	0	1
ERR1852962	SAMEA4532078	1	0	1	1	0	0	1
ERR1852963	SAMEA4532079	1	0	0	0	1	0	0
ERR1852964	SAMEA4532080	1	0	1	1	0	0	1
ERR1852965	SAMEA4532081	1	0	0	1	0	0	1
ERR1852966	SAMEA4532082	1	0	1	1	0	0	1
ERR1852967	SAMEA4532083	1	0	0	1	0	0	0
ERR1852968	SAMEA4532084	1	0	1	1	0	0	1
ERR1852969	SAMEA4532085	1	0	1	1	0	0	1
ERR1852970	SAMEA4532086	1	0	0	1	0	0	1
ERR1852971	SAMEA4532087	1	0	1	1	1	0	1
ERR1852972	SAMEA4532088	1	0	0	0	1	0	0
ERR1852973	SAMEA4532089	1	0	0	1	0	0	1
ERR1852974	SAMEA4532090	1	0	1	0	0	0	0
ERR1852975	SAMEA4532091	1	0	1	1	0	0	1
ERR1852976	SAMEA4532092	1	0	1	1	0	0	1
ERR1852977	SAMEA4532093	1	0	1	1	0	0	1
ERR1852978	SAMEA4532094	1	0	1	1	0	0	0
ERR1852979	SAMEA4532095	1	0	1	0	0	0	0
ERR1852980	SAMEA4532096	1	0	0	1	1	0	1
ERR1852981	SAMEA4532097	1	0	1	1	0	0	1
ERR1852982	SAMEA4532098	1	0	1	1	0	0	1
ERR1852983	SAMEA4532099	1	0	1	1	1	0	1
ERR1852984	SAMEA4532100	1	0	1	1	0	0	1
ERR1852985	SAMEA4532101	0	0	1	1	0	0	1
ERR1852986	SAMEA4532102	0	0	1	1	1	0	1
ERR1852987	SAMEA4532103	0	0	1	1	1	0	1
ERR1852988	SAMEA4532104	0	0	1	1	0	0	1
ERR1852989	SAMEA4532105	1	0	0	0	1	0	0
ERR1852990	SAMEA4532106	1	0	0	1	0	0	1
ERR1852991	SAMEA4532107	1	0	0	1	0	1	0
ERR1852992	SAMEA4532108	1	0	1	0	0	0	0
ERR1852993	SAMEA4532109	1	0	1	1	1	0	0
ERR1852994	SAMEA4532110	1	0	0	1	0	0	1
ERR1852996	SAMEA4532112	1	0	1	1	1	0	0
ERR1852997	SAMEA4532113	1	0	0	1	0	0	1
ERR1852998	SAMEA4532114	1	0	1	1	0	0	0
ERR1852999	SAMEA4532115	1	0	1	1	1	0	0
ERR1853000	SAMEA4532116	1	0	0	0	1	0	0
ERR1853001	SAMEA4532117	1	0	1	1	0	0	1
ERR1853002	SAMEA4532118	1	0	1	0	0	0	0
ERR1853003	SAMEA4532119	1	0	1	1	0	0	0
ERR1853004	SAMEA4532120	0	0	1	1	0	0	1
ERR1853005	SAMEA4532121	0	0	1	1	1	0	1
ERR1853006	SAMEA4532122	1	0	0	1	1	0	1
ERR1853007	SAMEA4532123	1	0	0	0	1	0	0
ERR1853008	SAMEA4532124	1	0	0	0	1	0	0
ERR1853009	SAMEA4532125	1	0	1	1	0	0	1
ERR1853010	SAMEA4532126	1	0	0	1	0	0	1
ERR1853011	SAMEA4532127	1	0	1	1	0	0	1
ERR1853012	SAMEA4532128	1	0	1	1	0	0	1
ERR1853013	SAMEA4532129	1	0	0	1	1	0	0
ERR1853014	SAMEA4532130	1	0	1	0	0	0	0
ERR1853015	SAMEA4532131	1	0	1	1	1	0	1
ERR1853016	SAMEA4532132	1	0	1	0	0	0	1
ERR1853017	SAMEA4532133	1	0	1	1	0	0	1
ERR1853018	SAMEA4532134	1	0	0	1	1	0	1
ERR1853019	SAMEA4532135	1	0	0	1	1	0	1
ERR1853020	SAMEA4532136	1	0	1	1	1	0	1
ERR1853022	SAMEA4532138	1	0	1	1	0	0	0
ERR1853023	SAMEA4532139	1	0	1	1	0	0	1
ERR1853024	SAMEA4532140	0	0	1	1	1	0	1
ERR1853025	SAMEA4532141	0	0	1	1	1	0	1
ERR1853026	SAMEA4532142	1	0	0	1	1	0	1
ERR1853027	SAMEA4532143	1	0	0	1	1	0	1
ERR1853028	SAMEA4532144	1	0	1	1	1	0	0
ERR1853029	SAMEA4532145	0	0	1	1	1	0	1
ERR1853030	SAMEA4532146	0	0	1	1	1	0	1
ERR1853031	SAMEA4532147	0	0	1	1	1	0	1
ERR1853032	SAMEA4532148	0	0	1	1	1	0	1
ERR1853033	SAMEA4532149	0	0	1	1	1	0	1
ERR1853034	SAMEA4532150	1	0	1	1	1	0	1
ERR1853035	SAMEA4532151	1	0	1	1	1	0	1
ERR1853036	SAMEA4532152	1	0	1	1	0	0	1
ERR1853037	SAMEA4532153	1	0	1	0	0	0	0
ERR1853038	SAMEA4532154	1	0	1	1	1	0	1
ERR1853039	SAMEA4532155	1	0	1	1	1	0	1
ERR1853040	SAMEA4532156	1	0	1	1	1	0	1
ERR1853041	SAMEA4532157	1	0	1	1	1	0	1
ERR1853042	SAMEA4532158	1	0	1	1	1	0	1
ERR1853043	SAMEA4532159	1	0	1	1	1	0	1
ERR1853044	SAMEA4532160	0	0	1	1	1	0	1
ERR1853045	SAMEA4532161	1	0	1	1	1	0	1
ERR1853046	SAMEA4532162	1	0	1	1	1	0	1
ERR1853047	SAMEA4532163	1	0	1	1	1	0	1
ERR1853048	SAMEA4532164	1	0	1	1	1	0	1
ERR1853049	SAMEA4532165	1	0	1	1	1	0	1
ERR1853050	SAMEA4532166	1	0	1	1	1	0	1
ERR1853051	SAMEA4532167	0	0	1	1	1	0	1
ERR1853052	SAMEA4532168	0	0	1	1	1	0	1
ERR1853053	SAMEA4532169	1	0	1	1	1	0	1
ERR1853054	SAMEA4532170	1	0	1	1	1	0	1
ERR1853055	SAMEA4532171	1	0	1	1	1	0	1
ERR1853056	SAMEA4532172	1	0	0	0	1	0	0
ERR1853057	SAMEA4532173	1	0	0	0	1	0	0
ERR1853058	SAMEA4532174	0	0	0	0	1	0	0
ERR1853059	SAMEA4532175	1	0	0	0	0	0	0
ERR1853060	SAMEA4532176	1	0	1	1	0	0	1
ERR1853061	SAMEA4532177	1	0	1	1	0	0	1
ERR1853062	SAMEA4532178	1	0	1	1	0	0	1
ERR1853063	SAMEA4532179	1	0	0	1	0	0	1
ERR1853064	SAMEA4532180	1	0	1	1	0	0	1
ERR1853065	SAMEA4532181	1	0	0	1	0	0	0
ERR1853066	SAMEA4532182	1	0	1	1	1	0	1
ERR1853067	SAMEA4532183	1	0	1	1	1	0	1
ERR1853068	SAMEA4532184	1	0	1	1	1	0	1
ERR1853069	SAMEA4532185	1	0	1	0	1	0	0
ERR1853070	SAMEA4532186	0	0	1	0	0	0	0
ERR1853071	SAMEA4532187	1	0	1	1	0	0	1
ERR1853072	SAMEA4532188	1	0	0	0	1	0	1
ERR1853073	SAMEA4532189	1	0	1	0	1	0	1
ERR1853074	SAMEA4532190	1	0	1	0	0	0	1
ERR1853075	SAMEA4532191	1	0	1	1	0	0	1
ERR1853076	SAMEA4532192	1	0	1	1	1	0	0
ERR1853077	SAMEA4532193	1	0	0	1	1	0	0
ERR1853078	SAMEA4532194	1	1	0	1	1	0	0
ERR1853079	SAMEA4532195	1	0	1	0	0	0	0
ERR1853080	SAMEA4532196	1	0	0	0	1	0	0
ERR1853081	SAMEA4532197	1	0	0	0	1	0	0
ERR1853082	SAMEA4532198	1	0	1	1	0	0	0
ERR1853083	SAMEA4532199	1	0	1	1	0	0	1
ERR1853084	SAMEA4532200	1	0	1	0	0	0	0
ERR1853085	SAMEA4532201	0	0	1	1	1	0	1
ERR1853086	SAMEA4532202	1	0	0	0	0	0	1
ERR1853087	SAMEA4532203	1	0	1	0	0	0	1
ERR1853088	SAMEA4532204	1	0	1	1	1	0	1
ERR1853089	SAMEA4532205	1	0	1	1	1	0	1
ERR1853090	SAMEA4532206	1	0	1	0	0	0	1
ERR1853091	SAMEA4532207	1	0	1	1	0	0	0
ERR1853092	SAMEA4532208	1	0	1	1	0	0	0
ERR1853093	SAMEA4532209	1	0	1	1	0	0	0
ERR1853094	SAMEA4532210	1	0	1	1	0	0	1
ERR1853095	SAMEA4532211	0	0	0	1	0	0	1
ERR1853096	SAMEA4532212	1	0	0	1	1	0	1
ERR1853097	SAMEA4532213	1	0	1	0	0	0	0
ERR1853098	SAMEA4532214	1	0	1	0	0	0	0
ERR1853099	SAMEA4532215	1	0	1	1	1	0	0
ERR1853100	SAMEA4532216	1	0	0	1	1	0	1
ERR1853101	SAMEA4532217	1	0	1	1	1	0	0
ERR1853102	SAMEA4532218	1	0	0	1	1	0	1
ERR1853103	SAMEA4532219	1	0	1	1	0	0	0
ERR1853104	SAMEA4532220	1	0	1	1	1	0	0
ERR1853105	SAMEA4532221	1	0	1	1	1	0	0
ERR1853106	SAMEA4532222	1	0	1	1	1	0	0
ERR1853107	SAMEA4532223	1	0	0	1	0	0	1
ERR1853108	SAMEA4532224	1	0	0	1	0	0	1
ERR1853109	SAMEA4532225	1	0	0	0	0	0	1
ERR1853110	SAMEA4532226	1	0	0	1	0	0	1
ERR1853111	SAMEA4532227	1	0	0	1	1	0	1
ERR1853112	SAMEA4532228	1	0	1	1	0	0	1
ERR1853113	SAMEA4532229	1	0	0	1	0	0	1
ERR1853114	SAMEA4532230	1	0	0	1	0	0	1
ERR1853115	SAMEA4532231	1	0	1	1	1	0	1
ERR1865247	SAMEA103579168	1	1	0	0	0	0	0
ERR1865345	SAMEA103668418	1	1	0	0	0	0	0
ERR1865346	SAMEA103669168	1	1	0	0	0	0	0
ERR1865347	SAMEA103669918	1	1	0	0	0	0	0
ERR1865348	SAMEA103670668	1	1	0	0	0	0	0
ERR1865349	SAMEA103671418	1	1	0	0	0	0	0
ERR1865350	SAMEA103672168	1	1	0	0	0	0	0
ERR1865351	SAMEA103672918	1	1	0	0	0	0	0
ERR1865352	SAMEA103673668	1	0	0	0	0	0	0
ERR1865353	SAMEA103674418	1	1	0	0	0	0	0
ERR1865354	SAMEA103675168	1	1	0	0	0	0	0
ERR1865355	SAMEA103675918	1	1	0	1	1	0	1
ERR1865356	SAMEA103676668	1	1	0	0	0	0	0
ERR1865357	SAMEA103677418	1	1	0	0	0	0	0
ERR1865358	SAMEA103678168	1	1	0	0	0	0	0
ERR1865359	SAMEA103678918	1	1	0	0	0	0	0
ERR1865360	SAMEA103679668	1	1	0	0	0	0	0
ERR1865361	SAMEA103680418	1	1	0	0	0	0	0
ERR1865362	SAMEA103681168	1	1	0	0	0	0	0
ERR1865363	SAMEA103681918	1	1	0	0	0	0	0
ERR1865364	SAMEA103682668	1	1	0	0	0	0	0
ERR1865365	SAMEA103683418	1	1	0	0	0	0	0
ERR1865366	SAMEA103684168	1	1	0	1	1	0	1
ERR1865367	SAMEA103684918	1	1	0	0	0	0	0
ERR1865368	SAMEA103685668	1	1	0	0	0	0	0
ERR1865369	SAMEA103686418	1	1	0	0	0	0	0
ERR1865370	SAMEA103687168	1	1	0	0	0	0	0
ERR1865371	SAMEA103687918	1	1	0	0	0	0	0
ERR1865372	SAMEA103688668	1	0	0	0	0	0	0
ERR1865373	SAMEA103689418	1	1	0	0	0	0	0
ERR1877990	SAMEA103900120	1	0	0	0	0	0	0
ERR1877991	SAMEA103900121	1	0	0	0	0	0	0
ERR1877992	SAMEA103900122	1	0	0	0	0	0	0
ERR1877993	SAMEA103900123	1	0	0	0	0	0	0
ERR1877994	SAMEA103900124	1	0	0	0	0	0	0
ERR1877995	SAMEA103900125	1	0	0	0	0	0	0
ERR1878470	SAMEA4370513	1	0	0	1	0	0	0
ERR1878471	SAMEA4370514	1	0	0	1	0	0	0
ERR1878472	SAMEA4370515	1	0	0	1	0	0	0
ERR1878473	SAMEA4370516	1	0	0	1	0	0	0
ERR1878474	SAMEA4370517	1	0	0	1	0	0	0
ERR1878475	SAMEA4370518	1	0	0	1	1	0	0
ERR1878476	SAMEA4370519	1	0	0	1	1	0	1
ERR1878477	SAMEA4370520	1	0	0	1	1	0	1
ERR1878478	SAMEA4370521	1	0	0	1	1	0	1
ERR1878479	SAMEA4370522	1	0	0	1	1	0	1
ERR1878480	SAMEA4370523	1	0	0	1	1	0	1
ERR1878481	SAMEA4370524	1	0	0	1	1	0	1
ERR1878482	SAMEA4370525	1	0	0	1	1	0	1
ERR1878483	SAMEA4370526	1	0	0	1	1	0	1
ERR1878484	SAMEA4370527	1	0	0	1	1	0	1
ERR1878485	SAMEA4370528	1	0	0	1	1	0	1
ERR1878486	SAMEA4370529	1	0	0	1	1	0	1
ERR1878487	SAMEA4370530	1	0	0	1	1	0	1
ERR1878488	SAMEA4370531	1	0	0	1	1	0	1
ERR1878489	SAMEA4370532	1	0	0	1	1	0	1
ERR1878490	SAMEA4370533	1	0	0	1	1	0	1
ERR1878491	SAMEA4370534	1	0	0	1	1	0	1
ERR1878492	SAMEA4370535	1	1	0	0	0	0	0
ERR1878493	SAMEA4370536	1	0	0	1	0	0	0
ERR1878494	SAMEA4370537	1	0	0	1	0	0	0
ERR1878495	SAMEA4370538	1	0	0	1	0	0	0
ERR1878496	SAMEA4370539	1	1	0	0	0	0	0
ERR1878497	SAMEA4370540	1	0	0	1	0	0	0
ERR1878498	SAMEA4370541	1	0	0	1	0	0	0
ERR1878499	SAMEA4370542	1	0	0	1	0	0	0
ERR1878500	SAMEA4370543	1	0	0	1	0	0	0
ERR1878501	SAMEA4370544	1	0	0	1	1	0	1
ERR1878502	SAMEA4370545	1	0	0	1	1	0	1
ERR1878503	SAMEA4370546	1	0	0	1	1	0	1
ERR1878504	SAMEA4370547	1	0	0	1	1	0	1
ERR1878505	SAMEA4370548	1	0	0	1	1	0	1
ERR1878506	SAMEA4370549	1	0	0	1	1	0	1
ERR1878507	SAMEA4370550	1	0	0	1	1	0	1
ERR1878508	SAMEA4370551	1	0	0	1	1	0	1
ERR1878509	SAMEA4370552	1	0	0	1	1	0	1
ERR1878510	SAMEA4370553	1	0	0	1	1	0	1
ERR1878511	SAMEA4370554	1	0	0	1	1	0	1
ERR1878512	SAMEA4370555	1	0	0	1	1	0	1
ERR1878513	SAMEA4370556	1	0	0	1	0	0	0
ERR1878514	SAMEA4370557	1	0	0	1	0	0	0
ERR1878515	SAMEA4370558	1	0	0	1	0	0	0
ERR1878516	SAMEA4370559	1	0	0	1	0	0	0
ERR1878517	SAMEA4370560	1	0	0	1	0	0	0
ERR1878518	SAMEA4370561	1	0	0	1	1	0	1
ERR1878519	SAMEA4370562	1	0	0	1	1	0	1
ERR1878520	SAMEA4370563	1	0	0	1	1	0	1
ERR1878521	SAMEA4370564	1	0	0	1	1	0	1
ERR1878522	SAMEA4370565	1	0	0	1	1	0	1
ERR1878523	SAMEA4370566	1	0	0	1	1	0	1
ERR1878524	SAMEA4370567	1	0	0	1	1	0	1
ERR1878525	SAMEA4370568	1	0	0	1	1	0	1
ERR1878526	SAMEA4370569	1	0	0	1	1	0	1
ERR1878527	SAMEA4370570	1	0	0	1	1	0	1
ERR1878528	SAMEA4370571	1	0	0	1	1	0	1
ERR1878529	SAMEA4370572	1	0	0	1	1	0	1
ERR1878530	SAMEA4370573	1	0	0	1	1	0	1
ERR1878531	SAMEA4370574	1	0	0	1	1	0	1
ERR1878532	SAMEA4370575	1	0	0	1	1	0	1
ERR1891151	SAMEA4547754	1	0	0	0	0	0	0
ERR1891166	SAMEA4547758	1	0	0	1	0	0	0
ERR1891171	SAMEA4547760	1	0	0	1	1	0	1
ERR1891177	SAMEA4547762	1	0	0	1	1	0	1
ERR1891178	SAMEA4547763	1	0	0	1	0	0	0
ERR1891182	SAMEA4547765	1	0	0	1	1	0	1
ERR1891185	SAMEA4547766	1	0	0	1	0	0	0
ERR1891186	SAMEA4547767	1	0	0	1	0	0	0
ERR1891193	SAMEA4547772	1	0	0	1	0	0	0
ERR1891194	SAMEA4547773	1	0	0	1	0	0	0
ERR1891196	SAMEA4547774	1	0	0	1	0	0	0
ERR1891199	SAMEA4547776	1	0	0	1	0	0	0
ERR1891201	SAMEA4547778	1	0	0	1	0	0	0
ERR1891204	SAMEA4547780	1	0	0	1	0	0	0
ERR1891205	SAMEA4547781	1	0	0	1	1	0	1
ERR1891207	SAMEA4547782	1	0	0	1	1	0	1
ERR1891214	SAMEA4547785	1	0	0	1	0	0	0
ERR1891215	SAMEA4547786	1	0	0	1	0	0	0
ERR1891217	SAMEA4547787	1	0	0	0	0	0	0
ERR1891219	SAMEA4547788	1	0	0	1	0	0	0
ERR1891221	SAMEA4547789	1	0	0	1	1	0	1
ERR1891224	SAMEA4547790	1	0	0	1	0	0	0
ERR1891225	SAMEA4547791	1	0	0	1	1	0	1
ERR1891232	SAMEA4547794	1	0	0	1	1	0	1
ERR1891237	SAMEA4547797	1	0	0	1	1	0	1
ERR1891238	SAMEA4547798	1	0	0	1	1	0	1
ERR1891239	SAMEA4547799	1	0	0	1	1	0	1
ERR1891240	SAMEA4547800	1	0	0	1	1	0	1
ERR1891241	SAMEA4547801	1	0	0	1	1	0	1
ERR1891242	SAMEA4547802	1	0	0	1	1	0	1
ERR1891244	SAMEA4547803	1	0	0	1	1	0	1
ERR1891245	SAMEA4547804	0	0	0	1	1	0	1
ERR1891246	SAMEA4547805	0	0	0	1	1	0	1
ERR1891248	SAMEA4547807	1	0	0	1	0	0	0
ERR1891251	SAMEA4547808	0	0	0	1	1	0	1
ERR1891256	SAMEA4547811	0	0	0	1	1	0	1
ERR1891278	SAMEA4547816	1	0	0	1	1	0	1
ERR1891280	SAMEA4547818	0	0	0	0	0	0	0
ERR1891281	SAMEA4547819	0	0	0	0	0	0	0
ERR1891289	SAMEA4547826	1	0	0	1	0	0	1
ERR1891292	SAMEA4547827	1	0	0	1	0	0	1
ERR1891325	SAMEA4547855	1	0	0	1	0	0	0
ERR1891338	SAMEA4547868	1	0	0	1	0	0	0
ERR1891339	SAMEA4547869	1	0	0	0	0	0	0
ERR1891342	SAMEA4547871	1	0	0	0	0	0	0
ERR1891349	SAMEA4547875	1	0	0	0	0	0	0
ERR1891368	SAMEA4547885	1	0	0	0	0	0	0
ERR1891369	SAMEA4547886	1	0	0	1	0	0	1
ERR1891370	SAMEA4547887	1	0	0	1	0	0	0
ERR1891377	SAMEA4547890	1	0	0	1	0	0	0
ERR1891379	SAMEA4547892	1	0	0	1	0	0	0
ERR1891380	SAMEA4547893	1	0	0	1	0	0	0
ERR1891382	SAMEA4547895	1	0	0	1	0	0	0
ERR1891385	SAMEA4547896	1	0	0	1	0	0	0
ERR1891387	SAMEA4547898	1	0	0	1	0	0	0
ERR1891388	SAMEA4547899	1	0	0	1	0	0	0
ERR1891390	SAMEA4547900	1	0	0	1	0	0	0
ERR1891391	SAMEA4547901	1	0	0	1	0	0	0
ERR1891394	SAMEA4547902	1	0	0	1	0	0	0
ERR1891395	SAMEA4547903	1	0	0	1	1	0	1
ERR1891396	SAMEA4547904	1	0	0	1	1	0	1
ERR1891399	SAMEA4547906	1	0	0	1	1	0	1
ERR1891400	SAMEA4547907	1	0	0	1	1	0	1
ERR1891401	SAMEA4547908	0	0	0	1	1	0	1
ERR1891403	SAMEA4547909	1	0	0	1	0	0	0
ERR1891407	SAMEA4547911	1	0	0	1	0	0	0
ERR1891408	SAMEA4547912	0	0	0	1	1	0	1
ERR1891409	SAMEA4547913	0	0	0	1	1	0	1
ERR1891422	SAMEA4547923	1	0	0	1	1	0	1
ERR1891431	SAMEA4547930	1	0	0	1	0	0	1
ERR1891434	SAMEA4547933	1	0	0	0	0	0	0
ERR1891435	SAMEA4547934	1	0	0	0	0	0	0
ERR1891452	SAMEA4547949	1	0	0	0	0	0	0
ERR1891467	SAMEA4547958	1	0	0	0	0	0	0
ERR1891468	SAMEA4547959	1	0	0	0	0	0	0
ERR1891470	SAMEA4547961	1	0	0	0	0	0	0
ERR1891475	SAMEA4547966	1	0	0	1	0	0	0
ERR1891489	SAMEA4547979	1	0	0	1	0	0	1
ERR1891493	SAMEA4547983	1	0	0	1	1	0	1
ERR1891503	SAMEA4547991	1	0	0	1	0	0	1
ERR1891505	SAMEA4547992	1	0	0	0	0	0	0
ERR1891542	SAMEA4548024	1	0	0	0	0	1	0
ERR1891581	SAMEA4548048	1	0	0	0	0	0	0
ERR1891582	SAMEA4548049	1	0	0	0	0	0	0
ERR1911016	SAMEA103956438	1	1	0	0	0	0	0
ERR1911019	SAMEA103956439	1	1	0	0	0	0	0
ERR1911020	SAMEA103956440	1	1	0	0	0	0	0
ERR1911021	SAMEA103956441	1	1	0	0	0	0	0
ERR1911022	SAMEA103956442	1	1	0	0	0	0	0
ERR1911023	SAMEA103956443	1	1	0	0	0	0	0
ERR1911024	SAMEA103956444	1	1	0	0	0	0	0
ERR1911025	SAMEA103956445	1	1	0	0	0	0	0
ERR1911026	SAMEA103956446	1	1	0	0	0	0	0
ERR1911027	SAMEA103956447	1	1	0	0	0	0	0
ERR1911028	SAMEA103956448	1	1	0	0	0	0	0
ERR1911029	SAMEA103956449	1	1	0	0	0	0	0
ERR1911030	SAMEA103956450	1	1	0	0	0	0	0
ERR1911031	SAMEA103956451	1	1	0	0	0	0	0
ERR1911032	SAMEA103956452	1	1	0	0	0	0	0
ERR1911033	SAMEA103956453	1	1	0	0	0	0	0
ERR1911034	SAMEA103956454	1	1	0	0	0	0	0
ERR1911035	SAMEA103956455	1	1	0	0	0	0	0
ERR1911036	SAMEA103956456	1	1	0	0	0	0	0
ERR1911037	SAMEA103956457	1	1	0	0	0	0	0
ERR1911038	SAMEA103956458	1	1	0	0	0	0	0
ERR1911039	SAMEA103956459	1	1	0	0	0	0	0
ERR1911040	SAMEA103956460	1	1	0	0	0	0	0
ERR1911041	SAMEA103956461	1	1	0	0	0	0	0
ERR1911042	SAMEA103956462	1	1	0	0	0	0	0
ERR1911043	SAMEA103956463	1	1	0	0	0	0	0
ERR1911044	SAMEA103956464	1	1	0	0	0	0	0
ERR1911045	SAMEA103956465	1	1	0	0	0	0	0
ERR1911046	SAMEA103956466	1	1	0	0	0	0	0
ERR1911047	SAMEA103956467	1	1	0	0	0	0	0
ERR1911048	SAMEA103956468	1	1	0	0	0	0	0
ERR1911049	SAMEA103956469	1	1	0	0	0	0	0
ERR1911050	SAMEA103956470	1	1	0	0	0	0	0
ERR1911051	SAMEA103956471	1	1	0	0	0	0	0
ERR1911052	SAMEA103956472	1	1	0	0	0	0	0
ERR1911053	SAMEA103956473	1	1	0	0	0	0	0
ERR1911054	SAMEA103956474	1	1	0	0	0	0	0
ERR1911055	SAMEA103956475	1	1	0	0	0	0	0
ERR1911056	SAMEA103956476	1	1	0	0	0	0	0
ERR1911057	SAMEA103956477	1	1	0	0	0	0	0
ERR1911058	SAMEA103956478	1	1	0	0	0	0	0
ERR1911059	SAMEA103956479	1	1	0	0	0	0	0
ERR1911060	SAMEA103956480	1	1	0	0	0	0	0
ERR1911061	SAMEA103956481	1	1	0	0	0	0	0
ERR1911062	SAMEA103956482	1	1	0	0	0	0	0
ERR1911063	SAMEA103956483	1	1	0	0	0	0	0
ERR1911064	SAMEA103956484	1	1	0	0	0	0	0
ERR1911065	SAMEA103956485	1	1	0	0	0	0	0
ERR1911066	SAMEA103956486	1	1	0	0	0	0	0
ERR1911067	SAMEA103956487	1	1	0	0	0	0	0
ERR1911068	SAMEA103956488	1	1	0	0	0	0	0
ERR1911069	SAMEA103956489	1	1	0	0	0	0	0
ERR1911070	SAMEA103956490	1	1	0	0	0	0	0
ERR1911072	SAMEA103956492	1	1	0	0	0	0	0
ERR1911073	SAMEA103956493	1	1	0	0	0	0	0
ERR1911074	SAMEA103956494	1	1	0	0	0	0	0
ERR1911075	SAMEA103956495	0	1	0	0	0	0	0
ERR1911076	SAMEA103956496	1	1	0	0	0	0	0
ERR1911077	SAMEA103956497	1	1	0	0	0	0	0
ERR1911078	SAMEA103956498	1	1	0	1	0	0	0
ERR1911079	SAMEA103956499	1	1	0	0	0	0	0
ERR1911080	SAMEA103956500	1	1	0	0	0	0	0
ERR1911081	SAMEA103956501	1	1	0	0	0	0	0
ERR1911082	SAMEA103956502	1	1	0	0	0	0	0
ERR1911083	SAMEA103956503	1	1	0	0	0	0	0
ERR1911084	SAMEA103956504	1	1	0	0	0	1	0
ERR1911085	SAMEA103956505	1	1	0	0	0	0	0
ERR1911086	SAMEA103956506	1	1	0	0	0	0	0
ERR1911087	SAMEA103956507	1	1	0	0	0	0	0
ERR1911088	SAMEA103956508	1	1	0	0	0	0	0
ERR1911089	SAMEA103956509	1	1	0	0	0	0	0
ERR1911090	SAMEA103956510	1	1	0	0	0	0	0
ERR1911091	SAMEA103956511	1	1	0	0	0	0	0
ERR1911092	SAMEA103956512	1	1	0	0	0	0	0
ERR1911093	SAMEA103956513	1	1	0	0	0	0	0
ERR1911094	SAMEA103956514	1	1	0	0	0	0	0
ERR1911095	SAMEA103956515	1	1	0	0	0	0	0
ERR1911096	SAMEA103956516	1	1	0	0	0	0	0
ERR1911097	SAMEA103956517	1	1	0	0	0	0	0
ERR1911098	SAMEA103956518	1	1	0	0	0	0	0
ERR1911099	SAMEA103956519	1	1	0	1	0	0	0
ERR1911100	SAMEA103956520	1	1	0	0	0	0	0
ERR1911101	SAMEA103956521	1	1	0	0	0	0	0
ERR1911102	SAMEA103956522	1	1	0	0	0	0	0
ERR1911103	SAMEA103956523	1	1	0	0	0	0	0
ERR1911104	SAMEA103956524	1	1	0	0	0	0	0
ERR1911105	SAMEA103956525	1	1	0	0	0	0	0
ERR1911106	SAMEA103956526	1	1	0	0	0	0	0
ERR1911107	SAMEA103956527	1	1	0	0	0	0	0
ERR1911108	SAMEA103956528	1	1	0	0	0	0	0
ERR1911109	SAMEA103956529	1	1	0	0	0	0	0
ERR1911110	SAMEA103956530	0	1	0	0	0	0	0
ERR1911111	SAMEA103956531	1	1	0	0	0	0	0
ERR1911112	SAMEA103956532	1	1	0	0	0	0	0
ERR1911113	SAMEA103956533	1	1	0	0	0	0	0
ERR1911114	SAMEA103956534	1	1	0	0	0	0	0
ERR1911115	SAMEA103956535	1	1	0	0	0	0	0
ERR1911116	SAMEA103956536	1	1	0	0	0	0	0
ERR1911117	SAMEA103956537	1	1	0	0	0	0	0
ERR1911118	SAMEA103956538	1	1	0	0	0	0	0
ERR1911119	SAMEA103956539	1	1	0	0	0	0	0
ERR1911120	SAMEA103956540	1	1	0	0	0	0	0
ERR1911121	SAMEA103956541	1	1	0	0	0	0	0
ERR1911122	SAMEA103956542	1	1	0	0	0	0	0
ERR1911123	SAMEA103956543	1	1	0	0	0	0	0
ERR1911124	SAMEA103956544	1	1	0	0	0	0	0
ERR1911125	SAMEA103956545	1	1	0	0	0	0	0
ERR1911126	SAMEA103956546	1	0	0	1	0	0	1
ERR1911127	SAMEA103956547	1	1	0	0	0	0	0
ERR1911128	SAMEA103956548	1	1	0	0	0	0	0
ERR1911129	SAMEA103956549	1	1	0	0	0	0	0
ERR1911130	SAMEA103956550	1	1	0	0	0	0	0
ERR1911131	SAMEA103956551	1	0	0	1	0	0	1
ERR1911132	SAMEA103956552	1	1	0	0	0	0	0
